,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,The only hero with Sleep Immunity designed for Advent Expedition Yeonhee but there are better teams for that without needing her.,,,
,,,,,,,NOTES:,Focus on making sure she survives.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SARAH-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,,,,,,,,,,ADVENT-YH,NONE,NONE,NONE
,,,,,,,,,,,DEF,,HP,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOI,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,BUFF REMOVAL,,BLEED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,Once used mainly for her Bleed capabilities but has been outclassed with Zhaoyun. Buff Removal capabiltiies are also overtaken.,,,
,,,,,,,NOTES:,Focus on making sure she survives.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOI-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,,,,,,,,,,PUDUNGEON-DARK,NONE,CR-SPIKE,NONE
,,,,,,,,,,,DEF,,HP,,,,,,,,,,,,CR-RUDY,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YOO JINHO,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,SILENCE IMMUNITY,,BARRIER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TANK V1,,,,,,,,,TANK V2,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,DEF (%),,Block Rate,,,,,,,DEF (%),,Block Rate,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,DEF,,,-,,DMG Taken Reduction,,,,DEF,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,DEF (%),,Block Rate,,"DEF +45%, 
Effect Resist Rate +20%",,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,"An Evan copy-&-paste but with Silence Immunity instead. Less usage as there arn't many enemies with Silence, and there are better Silence Immunity providers.",,,
,,,,,,,NOTES:,This build focuses on his self bulk where it boosts his survivability greatly. Will be recommended if your team doesn't have too much issue surviving.,,,,,,,,NOTES:,"Barrier scales off DEF so this build focuses on increasing the survivability of the entire team with his barrier. However, the barrier only last for 2 turns.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YOO JINHO-T0,,,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,GUARDIAN-PWEAPON,,GUARDIAN-ARMOR,,DOT,,BLOCK,,,CR-DELLONS,NONE,NONE,NONE
,,,,,,,,,,,DEF,,HP,,,,,,,DEF,,HP,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LEO,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,DEATH IMMUNITY,,BLEED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BLEED DAMAGE,,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,DEF (%),,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Effect Hit,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,All ATK,,,,,,,,,HP (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,HP (%),,Block Rate,,,,,,,,,,
,,,,,,,Weakness Hit,,DMG Taken Reduction,,,,Speed,,,DEF (%),,DMG Taken Reduction,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,
,,,,,,,Weakness Hit,,DMG Taken Reduction,,,,,,,DEF (%),,DMG Taken Reduction,,,,,,,"One of the most useful non-humans before Xiao came into the picture, fully replacing it.",,,
,,,,,,,NOTES:,This build increases Bleed DMG dealt to the Bosses. Weakness Hit main stats for Castle Rush/multi-target battles.,,,,,,,,NOTES:,This build allows better surivavibility but just rememeber he also has an innate Revive.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LEO-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,GUTS,,NONE,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,PUDUNGEON-DARK,INFINITE TOWER,CR-KRIS,ADVENT-KYLE
,,,,,,,,,,,BLEED,,NONE,,,,,,,DEF,,HP,,,ADVENTURE BOTH,SUDDENRAID-LEONID,ADVENT-TEO,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLEO,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,SILENCE IMMUNITY,,POISON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,POISON DAMAGE,,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,DEF (%),,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Effect Hit,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,All ATK,,,,,,,,,HP (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,HP (%),,Block Rate,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Speed,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,"Pretty efficient Poison hero (at T2, both skills can inflict Poison) and yet another Silence Immunity provider. With 2 3-TARGET attacks,",,,
,,,,,,,NOTES:,This build increases Poison DMG dealt to the Bosses. Gatekeeper set is also possible for more bulk or just use DMG Taken Reduction.,,,,,,,,NOTES:,"If used for Silence Immunity, go for bulk and survivability instead to prolong her utility on the field.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLEO-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,POISON,,NONE,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,PUDUNGEON-WATER,NONE,CR-DELLONS,NONE
,,,,,,,,,,,NONE,,NONE,,,,,,,DEF,,HP,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FODDER,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAY,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DOT DAMAGE,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Effect Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Speed,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,NOTES:,"Being a DOT hero, aim to boost any DOT damage with this build against bosses.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAY-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,POISON,,BLEED,,,,,,,,,,,,,,,
,,,,,,,,,,,BURN,,NONE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SYLVIA,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-WEAKNESS BASED,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Crit DMG,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,,,,
,,,,,,,NOTES:,Early-game Guild War DMG dealer so aim for a damage-oriented build (but is there really such thing as early game Guild War?),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SYLVIA-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,GUTS,,CC,,,,,,,,,,,,,,,
,,,,,,,,,,,REVIVE,,DMGCOMBI,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HOKIN,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DAMAGE-FOCUSED,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Speed,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,,,,
,,,,,,,NOTES:,Offense build.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HOKIN-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,BARRIERATK,,,,,,,,,,,,,,,
,,,,,,,,,,,GUTS,,CC,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAHKUN,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSE-FOCUSED,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,DEF (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,HP (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,NOTES:,Defense build. S2 grants Block Rate Boost (45%).,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAHKUN-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,REVIVE,,BLOCK,,,,,,,,,,,,,,,
,,,,,,,,,,,DEF,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BANE,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-FOCUSED,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,,,Weakness Hit,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Effect Hit,,All ATK (%),,"Effect Hit Rate +35%
Effect Probability +10%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,NOTES:,CC build. Has passive Effect Hit Rate boost (40%).,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BANE-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,GUTS,,CRIT,,,,,,,,,,,,,,,
,,,,,,,,,,,REVIVE,,WEAKNESS,,,,,,,,,,,,,,,
